
> sevenboard@0.1.0 dev:web
> npm run dev -w apps/web


> @sevenboard/web@0.1.0 dev
> next dev

▲ Next.js 16.2.2 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.6.39:3000
- Environments: .env.local
✓ Ready in 3.5s

 GET /alerts 200 in 221ms (next.js: 47ms, application-code: 174ms)
 GET /alerts 200 in 260ms (next.js: 13ms, application-code: 247ms)
 GET /alerts 200 in 210ms (next.js: 7ms, application-code: 203ms)
 GET /alerts 200 in 247ms (next.js: 38ms, application-code: 210ms)
 GET /alerts 200 in 182ms (next.js: 8ms, application-code: 173ms)
 GET /alerts 200 in 187ms (next.js: 6ms, application-code: 181ms)
 GET /alerts 200 in 225ms (next.js: 41ms, application-code: 184ms)
 GET /alerts 200 in 264ms (next.js: 9ms, application-code: 255ms)
 GET /alerts 200 in 215ms (next.js: 9ms, application-code: 206ms)
 GET /alerts 200 in 248ms (next.js: 45ms, application-code: 203ms)
 GET /alerts 200 in 210ms (next.js: 43ms, application-code: 166ms)
 GET /alerts 200 in 180ms (next.js: 6ms, application-code: 174ms)
 GET /alerts 200 in 187ms (next.js: 12ms, application-code: 175ms)
 GET /alerts 200 in 290ms (next.js: 8ms, application-code: 282ms)
 GET /alerts 200 in 249ms (next.js: 8ms, application-code: 241ms)
 GET /alerts 200 in 258ms (next.js: 12ms, application-code: 246ms)
 GET /alerts 200 in 259ms (next.js: 46ms, application-code: 213ms)
 GET /alerts 200 in 222ms (next.js: 7ms, application-code: 215ms)
 GET /alerts 200 in 178ms (next.js: 9ms, application-code: 170ms)
 GET /alerts 200 in 271ms (next.js: 10ms, application-code: 262ms)
 GET / 200 in 222ms (next.js: 9ms, application-code: 212ms)
 GET / 200 in 222ms (next.js: 12ms, application-code: 210ms)
 GET / 200 in 222ms (next.js: 44ms, application-code: 178ms)
 GET / 200 in 198ms (next.js: 9ms, application-code: 189ms)
 GET / 200 in 196ms (next.js: 6ms, application-code: 189ms)
 GET / 200 in 234ms (next.js: 10ms, application-code: 224ms)
 GET / 200 in 231ms (next.js: 11ms, application-code: 220ms)
 GET / 200 in 213ms (next.js: 7ms, application-code: 206ms)
 GET / 200 in 251ms (next.js: 42ms, application-code: 209ms)
 GET / 200 in 218ms (next.js: 41ms, application-code: 177ms)
 GET / 200 in 184ms (next.js: 9ms, application-code: 174ms)
 GET / 200 in 212ms (next.js: 7ms, application-code: 205ms)
 GET / 200 in 220ms (next.js: 8ms, application-code: 212ms)
 GET / 200 in 225ms (next.js: 9ms, application-code: 216ms)
 GET / 200 in 256ms (next.js: 43ms, application-code: 213ms)
 GET / 200 in 221ms (next.js: 40ms, application-code: 181ms)
 GET / 200 in 184ms (next.js: 8ms, application-code: 176ms)
 GET / 200 in 226ms (next.js: 8ms, application-code: 218ms)
 GET / 200 in 227ms (next.js: 8ms, application-code: 219ms)
 GET / 200 in 234ms (next.js: 7ms, application-code: 227ms)
 GET / 200 in 233ms (next.js: 15ms, application-code: 218ms)
 GET / 200 in 239ms (next.js: 54ms, application-code: 184ms)
 GET / 200 in 159ms (next.js: 8ms, application-code: 151ms)
 GET / 200 in 218ms (next.js: 9ms, application-code: 209ms)
 GET / 200 in 223ms (next.js: 9ms, application-code: 213ms)
 GET / 200 in 229ms (next.js: 10ms, application-code: 219ms)
 GET / 200 in 265ms (next.js: 39ms, application-code: 227ms)
 GET / 200 in 235ms (next.js: 40ms, application-code: 195ms)
 GET / 200 in 168ms (next.js: 8ms, application-code: 160ms)
 GET / 200 in 272ms (next.js: 9ms, application-code: 263ms)
 GET / 200 in 223ms (next.js: 9ms, application-code: 214ms)
 GET / 200 in 221ms (next.js: 9ms, application-code: 212ms)
 GET / 200 in 255ms (next.js: 41ms, application-code: 214ms)
 GET / 200 in 224ms (next.js: 39ms, application-code: 185ms)
 GET / 200 in 225ms (next.js: 75ms, application-code: 150ms)
 GET / 200 in 251ms (next.js: 7ms, application-code: 244ms)
 GET / 200 in 206ms (next.js: 11ms, application-code: 195ms)
 GET / 200 in 202ms (next.js: 7ms, application-code: 195ms)
 GET / 200 in 203ms (next.js: 6ms, application-code: 197ms)
 GET / 200 in 175ms (next.js: 12ms, application-code: 163ms)
 GET / 200 in 177ms (next.js: 46ms, application-code: 131ms)
 GET / 200 in 248ms (next.js: 8ms, application-code: 239ms)
 GET / 200 in 210ms (next.js: 8ms, application-code: 202ms)
 GET / 200 in 210ms (next.js: 10ms, application-code: 200ms)
 GET / 200 in 176ms (next.js: 16ms, application-code: 160ms)
 GET / 200 in 208ms (next.js: 44ms, application-code: 164ms)
 GET / 200 in 175ms (next.js: 38ms, application-code: 136ms)
 GET / 200 in 237ms (next.js: 7ms, application-code: 230ms)
 GET / 200 in 196ms (next.js: 9ms, application-code: 187ms)
 GET / 200 in 188ms (next.js: 10ms, application-code: 178ms)
 GET / 200 in 188ms (next.js: 38ms, application-code: 150ms)
 GET / 200 in 160ms (next.js: 6ms, application-code: 154ms)
 GET / 200 in 169ms (next.js: 5ms, application-code: 164ms)
 GET / 200 in 243ms (next.js: 6ms, application-code: 237ms)
 GET / 200 in 242ms (next.js: 8ms, application-code: 234ms)
 GET / 200 in 236ms (next.js: 7ms, application-code: 229ms)
 GET / 200 in 197ms (next.js: 10ms, application-code: 187ms)
 GET / 200 in 229ms (next.js: 61ms, application-code: 168ms)
 GET / 200 in 132ms (next.js: 8ms, application-code: 124ms)
 GET / 200 in 200ms (next.js: 9ms, application-code: 191ms)
 GET / 200 in 209ms (next.js: 7ms, application-code: 203ms)
 GET / 200 in 207ms (next.js: 8ms, application-code: 199ms)
 GET / 200 in 173ms (next.js: 8ms, application-code: 165ms)
 GET / 200 in 208ms (next.js: 39ms, application-code: 169ms)
 GET / 200 in 173ms (next.js: 11ms, application-code: 162ms)
 GET / 200 in 206ms (next.js: 9ms, application-code: 197ms)
 GET / 200 in 209ms (next.js: 10ms, application-code: 199ms)
 GET / 200 in 209ms (next.js: 7ms, application-code: 202ms)
 GET / 200 in 248ms (next.js: 41ms, application-code: 207ms)
 GET / 200 in 216ms (next.js: 47ms, application-code: 169ms)
 GET / 200 in 185ms (next.js: 10ms, application-code: 175ms)
 GET / 200 in 251ms (next.js: 9ms, application-code: 242ms)
 GET / 200 in 218ms (next.js: 9ms, application-code: 208ms)
 GET / 200 in 225ms (next.js: 15ms, application-code: 209ms)
 GET / 200 in 251ms (next.js: 42ms, application-code: 209ms)
 GET / 200 in 218ms (next.js: 40ms, application-code: 178ms)
 GET / 200 in 152ms (next.js: 9ms, application-code: 143ms)
 GET / 200 in 252ms (next.js: 10ms, application-code: 242ms)
 GET / 200 in 224ms (next.js: 16ms, application-code: 208ms)
 GET / 200 in 211ms (next.js: 8ms, application-code: 202ms)
 GET / 200 in 246ms (next.js: 41ms, application-code: 205ms)
 GET / 200 in 175ms (next.js: 6ms, application-code: 169ms)
 GET / 200 in 144ms (next.js: 7ms, application-code: 137ms)
 GET / 200 in 241ms (next.js: 6ms, application-code: 235ms)
 GET / 200 in 211ms (next.js: 8ms, application-code: 203ms)
 GET / 200 in 208ms (next.js: 9ms, application-code: 199ms)
 GET / 200 in 244ms (next.js: 42ms, application-code: 203ms)
 GET / 200 in 246ms (next.js: 73ms, application-code: 173ms)
 GET / 200 in 139ms (next.js: 9ms, application-code: 130ms)
 GET / 200 in 210ms (next.js: 9ms, application-code: 201ms)
 GET / 200 in 205ms (next.js: 8ms, application-code: 198ms)
 GET / 200 in 198ms (next.js: 10ms, application-code: 189ms)
 GET / 200 in 230ms (next.js: 40ms, application-code: 190ms)
 GET / 200 in 231ms (next.js: 72ms, application-code: 160ms)
 GET / 200 in 163ms (next.js: 8ms, application-code: 155ms)
 GET / 200 in 198ms (next.js: 7ms, application-code: 191ms)
 GET / 200 in 197ms (next.js: 8ms, application-code: 190ms)
 GET / 200 in 257ms (next.js: 5ms, application-code: 251ms)
 GET / 200 in 276ms (next.js: 39ms, application-code: 236ms)
 GET / 200 in 246ms (next.js: 44ms, application-code: 202ms)
 GET / 200 in 237ms (next.js: 8ms, application-code: 229ms)
 GET / 200 in 396ms (next.js: 6ms, application-code: 390ms)
 GET / 200 in 385ms (next.js: 8ms, application-code: 377ms)
 GET / 200 in 380ms (next.js: 10ms, application-code: 370ms)
 GET / 200 in 383ms (next.js: 69ms, application-code: 314ms)
 GET / 200 in 324ms (next.js: 167ms, application-code: 157ms)
 GET / 200 in 169ms (next.js: 7ms, application-code: 162ms)
 GET / 200 in 211ms (next.js: 7ms, application-code: 204ms)
 GET / 200 in 246ms (next.js: 38ms, application-code: 207ms)
 GET / 200 in 256ms (next.js: 6ms, application-code: 250ms)
 GET / 200 in 267ms (next.js: 45ms, application-code: 222ms)
 GET / 200 in 190ms (next.js: 7ms, application-code: 183ms)
 GET / 200 in 189ms (next.js: 8ms, application-code: 181ms)
 GET / 200 in 221ms (next.js: 6ms, application-code: 215ms)
 GET / 200 in 225ms (next.js: 9ms, application-code: 216ms)
 GET / 200 in 240ms (next.js: 6ms, application-code: 235ms)
 GET / 200 in 208ms (next.js: 8ms, application-code: 199ms)
 GET / 200 in 208ms (next.js: 39ms, application-code: 169ms)
 GET / 200 in 204ms (next.js: 7ms, application-code: 197ms)
 GET / 200 in 209ms (next.js: 5ms, application-code: 204ms)
 GET / 200 in 178ms (next.js: 7ms, application-code: 171ms)
 GET / 200 in 251ms (next.js: 6ms, application-code: 245ms)
 GET / 200 in 252ms (next.js: 39ms, application-code: 214ms)
 GET / 200 in 188ms (next.js: 9ms, application-code: 179ms)
 GET / 200 in 189ms (next.js: 16ms, application-code: 173ms)
 GET / 200 in 223ms (next.js: 7ms, application-code: 216ms)
 GET / 200 in 188ms (next.js: 7ms, application-code: 181ms)
 GET / 200 in 247ms (next.js: 5ms, application-code: 242ms)
 GET / 200 in 213ms (next.js: 13ms, application-code: 201ms)
 GET / 200 in 209ms (next.js: 42ms, application-code: 167ms)
 GET / 200 in 161ms (next.js: 9ms, application-code: 152ms)
 GET / 200 in 207ms (next.js: 7ms, application-code: 201ms)
 GET / 200 in 209ms (next.js: 37ms, application-code: 172ms)
 GET / 200 in 245ms (next.js: 6ms, application-code: 240ms)
 GET / 200 in 214ms (next.js: 15ms, application-code: 199ms)
 GET / 200 in 173ms (next.js: 6ms, application-code: 166ms)
 GET / 200 in 174ms (next.js: 11ms, application-code: 163ms)
 GET / 200 in 201ms (next.js: 6ms, application-code: 195ms)
 GET / 200 in 202ms (next.js: 36ms, application-code: 166ms)
 GET / 200 in 239ms (next.js: 7ms, application-code: 232ms)
 GET / 200 in 206ms (next.js: 9ms, application-code: 197ms)
 GET / 200 in 173ms (next.js: 7ms, application-code: 166ms)
 GET / 200 in 205ms (next.js: 8ms, application-code: 197ms)
 GET / 200 in 209ms (next.js: 13ms, application-code: 196ms)
 GET / 200 in 204ms (next.js: 43ms, application-code: 162ms)
 GET / 200 in 256ms (next.js: 9ms, application-code: 247ms)
 GET / 200 in 223ms (next.js: 7ms, application-code: 216ms)
 GET / 200 in 224ms (next.js: 7ms, application-code: 217ms)
 GET / 200 in 188ms (next.js: 14ms, application-code: 174ms)
 GET / 200 in 177ms (next.js: 9ms, application-code: 169ms)
 GET / 200 in 212ms (next.js: 42ms, application-code: 170ms)
 GET / 200 in 252ms (next.js: 7ms, application-code: 245ms)
 GET / 200 in 219ms (next.js: 9ms, application-code: 210ms)
 GET / 200 in 232ms (next.js: 14ms, application-code: 218ms)
 GET / 200 in 202ms (next.js: 9ms, application-code: 193ms)
 GET / 200 in 198ms (next.js: 6ms, application-code: 191ms)
 GET / 200 in 212ms (next.js: 8ms, application-code: 205ms)
 GET / 200 in 301ms (next.js: 8ms, application-code: 293ms)
 GET / 200 in 249ms (next.js: 10ms, application-code: 239ms)
 GET / 200 in 210ms (next.js: 9ms, application-code: 200ms)
 GET / 200 in 196ms (next.js: 8ms, application-code: 188ms)
 GET / 200 in 233ms (next.js: 57ms, application-code: 176ms)
 GET / 200 in 179ms (next.js: 6ms, application-code: 173ms)
 GET / 200 in 237ms (next.js: 10ms, application-code: 227ms)
 GET / 200 in 201ms (next.js: 8ms, application-code: 193ms)
 GET / 200 in 202ms (next.js: 10ms, application-code: 193ms)
 GET / 200 in 198ms (next.js: 8ms, application-code: 190ms)
 GET / 200 in 199ms (next.js: 37ms, application-code: 162ms)
 GET / 200 in 166ms (next.js: 6ms, application-code: 160ms)
 GET / 200 in 210ms (next.js: 8ms, application-code: 202ms)
 GET / 200 in 210ms (next.js: 6ms, application-code: 204ms)
 GET / 200 in 216ms (next.js: 8ms, application-code: 208ms)
 GET / 200 in 181ms (next.js: 16ms, application-code: 165ms)
 GET / 200 in 178ms (next.js: 7ms, application-code: 171ms)
 GET / 200 in 197ms (next.js: 8ms, application-code: 189ms)
 GET / 200 in 210ms (next.js: 7ms, application-code: 204ms)
 GET / 200 in 223ms (next.js: 10ms, application-code: 213ms)
 GET / 200 in 284ms (next.js: 5ms, application-code: 279ms)
 GET /select-org 200 in 331ms (next.js: 58ms, application-code: 274ms)
 GET /select-org 200 in 274ms (next.js: 5ms, application-code: 269ms)
 GET /select-org 200 in 263ms (next.js: 62ms, application-code: 201ms)
 GET /select-org 200 in 267ms (next.js: 8ms, application-code: 259ms)
 GET /select-org 200 in 200ms (next.js: 9ms, application-code: 191ms)
 GET /select-org 200 in 240ms (next.js: 8ms, application-code: 232ms)
 GET /select-org 200 in 235ms (next.js: 9ms, application-code: 226ms)
 GET /select-org 200 in 281ms (next.js: 11ms, application-code: 270ms)
 GET /select-org 200 in 229ms (next.js: 6ms, application-code: 222ms)
 GET /select-org 200 in 230ms (next.js: 44ms, application-code: 186ms)
 GET /select-org 200 in 197ms (next.js: 11ms, application-code: 186ms)
 GET /select-org 200 in 251ms (next.js: 10ms, application-code: 241ms)
 GET /select-org 200 in 248ms (next.js: 7ms, application-code: 242ms)
 GET /select-org 200 in 306ms (next.js: 9ms, application-code: 297ms)
 GET /select-org 200 in 264ms (next.js: 7ms, application-code: 257ms)
 GET /select-org 200 in 303ms (next.js: 63ms, application-code: 239ms)
 GET /select-org 200 in 217ms (next.js: 13ms, application-code: 205ms)
 GET /select-org 200 in 210ms (next.js: 9ms, application-code: 201ms)
 GET /select-org 200 in 221ms (next.js: 7ms, application-code: 214ms)
 GET /select-org 200 in 262ms (next.js: 7ms, application-code: 256ms)
 GET /select-org 200 in 217ms (next.js: 8ms, application-code: 209ms)
 GET /select-org 200 in 224ms (next.js: 8ms, application-code: 217ms)
 GET /select-org 200 in 191ms (next.js: 8ms, application-code: 184ms)
 GET /select-org 200 in 234ms (next.js: 8ms, application-code: 226ms)
 GET /select-org 200 in 239ms (next.js: 11ms, application-code: 228ms)
 GET /select-org 200 in 271ms (next.js: 7ms, application-code: 264ms)
 GET /select-org 200 in 222ms (next.js: 8ms, application-code: 214ms)
 GET /select-org 200 in 260ms (next.js: 44ms, application-code: 216ms)
 GET /select-org 200 in 187ms (next.js: 12ms, application-code: 175ms)
 GET /select-org 200 in 214ms (next.js: 6ms, application-code: 208ms)
 GET /select-org 200 in 216ms (next.js: 40ms, application-code: 176ms)
 GET /select-org 200 in 137ms (next.js: 7ms, application-code: 130ms)
 GET /select-org 200 in 88ms (next.js: 8ms, application-code: 80ms)
 GET /select-org 200 in 50ms (next.js: 6ms, application-code: 44ms)
✓ Compiled in 388ms
 GET / 200 in 573ms (next.js: 359ms, application-code: 215ms)
 GET /alerts 200 in 574ms (next.js: 410ms, application-code: 164ms)
 GET /select-org 200 in 582ms (next.js: 267ms, application-code: 315ms)
 GET / 200 in 115ms (next.js: 56ms, application-code: 59ms)
 GET /select-org 200 in 119ms (next.js: 7ms, application-code: 111ms)
 GET /alerts 200 in 345ms (next.js: 9ms, application-code: 336ms)
 GET /select-org 200 in 350ms (next.js: 60ms, application-code: 291ms)
 GET /select-org 200 in 244ms (next.js: 12ms, application-code: 232ms)
 GET /select-org 200 in 288ms (next.js: 71ms, application-code: 217ms)
 GET /select-org 200 in 229ms (next.js: 62ms, application-code: 167ms)
 GET /select-org 200 in 217ms (next.js: 8ms, application-code: 209ms)
 GET /select-org 200 in 449ms (next.js: 10ms, application-code: 439ms)
 GET /select-org 200 in 402ms (next.js: 10ms, application-code: 392ms)
 GET /select-org 200 in 361ms (next.js: 15ms, application-code: 346ms)
 GET /select-org 200 in 392ms (next.js: 49ms, application-code: 343ms)
 GET /select-org 200 in 355ms (next.js: 69ms, application-code: 286ms)
 GET /select-org 200 in 268ms (next.js: 9ms, application-code: 259ms)
 GET /select-org 200 in 258ms (next.js: 8ms, application-code: 251ms)
 GET /select-org 200 in 216ms (next.js: 9ms, application-code: 208ms)
 GET /select-org 200 in 215ms (next.js: 49ms, application-code: 166ms)
 GET /select-org 200 in 175ms (next.js: 46ms, application-code: 129ms)
 GET /select-org 200 in 139ms (next.js: 7ms, application-code: 132ms)
 GET /select-org 200 in 214ms (next.js: 40ms, application-code: 175ms)
 GET /select-org 200 in 265ms (next.js: 11ms, application-code: 254ms)
 GET /select-org 200 in 227ms (next.js: 10ms, application-code: 217ms)
 GET /select-org 200 in 224ms (next.js: 42ms, application-code: 182ms)
 GET /select-org 200 in 191ms (next.js: 46ms, application-code: 144ms)
 GET /select-org 200 in 150ms (next.js: 20ms, application-code: 130ms)
 GET /select-org 200 in 173ms (next.js: 42ms, application-code: 131ms)
 GET /select-org 200 in 245ms (next.js: 8ms, application-code: 237ms)
 GET /select-org 200 in 208ms (next.js: 11ms, application-code: 197ms)
 GET /select-org 200 in 205ms (next.js: 44ms, application-code: 161ms)
 GET /select-org 200 in 169ms (next.js: 48ms, application-code: 121ms)
 GET /select-org 200 in 138ms (next.js: 7ms, application-code: 131ms)
 GET /select-org 200 in 211ms (next.js: 39ms, application-code: 172ms)
 GET /select-org 200 in 255ms (next.js: 7ms, application-code: 248ms)
 GET /select-org 200 in 219ms (next.js: 51ms, application-code: 168ms)
 GET /select-org 200 in 222ms (next.js: 16ms, application-code: 205ms)
 GET /select-org 200 in 214ms (next.js: 78ms, application-code: 136ms)
 GET /select-org 200 in 146ms (next.js: 6ms, application-code: 141ms)
 GET /select-org 200 in 182ms (next.js: 8ms, application-code: 174ms)
 GET / 200 in 209ms (next.js: 7ms, application-code: 201ms)
 GET /select-org 200 in 255ms (next.js: 9ms, application-code: 247ms)
 GET / 200 in 212ms (next.js: 41ms, application-code: 172ms)
 GET / 200 in 179ms (next.js: 43ms, application-code: 136ms)
 GET / 200 in 114ms (next.js: 14ms, application-code: 100ms)
 GET / 200 in 217ms (next.js: 42ms, application-code: 175ms)
 GET / 200 in 256ms (next.js: 10ms, application-code: 246ms)
 GET / 200 in 258ms (next.js: 47ms, application-code: 211ms)
 GET / 200 in 261ms (next.js: 80ms, application-code: 181ms)
 GET / 200 in 262ms (next.js: 116ms, application-code: 147ms)
 GET / 200 in 166ms (next.js: 7ms, application-code: 159ms)
 GET / 200 in 295ms (next.js: 38ms, application-code: 257ms)
 GET / 200 in 378ms (next.js: 8ms, application-code: 370ms)
 GET / 200 in 380ms (next.js: 61ms, application-code: 319ms)
 GET / 200 in 383ms (next.js: 118ms, application-code: 265ms)
 GET / 200 in 221ms (next.js: 12ms, application-code: 209ms)
 GET / 200 in 231ms (next.js: 8ms, application-code: 223ms)
 GET / 200 in 294ms (next.js: 7ms, application-code: 287ms)
 GET / 200 in 360ms (next.js: 17ms, application-code: 343ms)
 GET / 200 in 355ms (next.js: 134ms, application-code: 221ms)
 GET / 200 in 359ms (next.js: 76ms, application-code: 282ms)
 GET / 200 in 186ms (next.js: 11ms, application-code: 175ms)
 GET / 200 in 218ms (next.js: 51ms, application-code: 167ms)
 GET / 200 in 187ms (next.js: 8ms, application-code: 179ms)
 GET / 200 in 240ms (next.js: 10ms, application-code: 231ms)
 GET / 200 in 237ms (next.js: 76ms, application-code: 161ms)
 GET / 200 in 240ms (next.js: 43ms, application-code: 197ms)
 GET / 200 in 137ms (next.js: 9ms, application-code: 128ms)
 GET / 200 in 171ms (next.js: 39ms, application-code: 132ms)
 GET / 200 in 223ms (next.js: 7ms, application-code: 216ms)
 GET / 200 in 279ms (next.js: 7ms, application-code: 273ms)
 GET / 200 in 258ms (next.js: 11ms, application-code: 247ms)
 GET / 200 in 270ms (next.js: 53ms, application-code: 217ms)
 GET / 200 in 336ms (next.js: 12ms, application-code: 324ms)
 GET / 200 in 333ms (next.js: 8ms, application-code: 325ms)
 GET / 200 in 375ms (next.js: 7ms, application-code: 367ms)
 GET / 200 in 356ms (next.js: 13ms, application-code: 343ms)
 GET / 200 in 215ms (next.js: 8ms, application-code: 207ms)
 GET / 200 in 180ms (next.js: 8ms, application-code: 172ms)
 GET / 200 in 178ms (next.js: 10ms, application-code: 168ms)
 GET / 200 in 212ms (next.js: 41ms, application-code: 172ms)
 GET / 200 in 212ms (next.js: 6ms, application-code: 206ms)
 GET / 200 in 247ms (next.js: 8ms, application-code: 239ms)
 GET / 200 in 211ms (next.js: 9ms, application-code: 202ms)
 GET / 200 in 172ms (next.js: 9ms, application-code: 163ms)
 GET / 200 in 172ms (next.js: 6ms, application-code: 165ms)
 GET / 200 in 174ms (next.js: 42ms, application-code: 132ms)
 GET / 200 in 233ms (next.js: 6ms, application-code: 227ms)
 GET / 200 in 236ms (next.js: 8ms, application-code: 228ms)
 GET / 200 in 237ms (next.js: 11ms, application-code: 226ms)
 GET / 200 in 235ms (next.js: 48ms, application-code: 187ms)
 GET / 200 in 197ms (next.js: 21ms, application-code: 176ms)
 GET / 200 in 277ms (next.js: 51ms, application-code: 226ms)
 GET / 200 in 260ms (next.js: 9ms, application-code: 250ms)
 GET / 200 in 328ms (next.js: 10ms, application-code: 318ms)
 GET / 200 in 285ms (next.js: 8ms, application-code: 277ms)
 GET / 200 in 287ms (next.js: 48ms, application-code: 239ms)
 GET / 200 in 251ms (next.js: 7ms, application-code: 244ms)
 GET / 200 in 288ms (next.js: 11ms, application-code: 277ms)
 GET / 200 in 271ms (next.js: 8ms, application-code: 263ms)
 GET / 200 in 245ms (next.js: 10ms, application-code: 235ms)
 GET / 200 in 231ms (next.js: 60ms, application-code: 171ms)
 GET / 200 in 234ms (next.js: 17ms, application-code: 217ms)
 GET / 200 in 196ms (next.js: 7ms, application-code: 189ms)
 GET / 200 in 265ms (next.js: 9ms, application-code: 256ms)
 GET / 200 in 285ms (next.js: 8ms, application-code: 277ms)
 GET / 200 in 306ms (next.js: 8ms, application-code: 298ms)
 GET / 200 in 284ms (next.js: 11ms, application-code: 273ms)
 GET / 200 in 285ms (next.js: 62ms, application-code: 223ms)
 GET / 200 in 226ms (next.js: 9ms, application-code: 216ms)
 GET / 200 in 255ms (next.js: 13ms, application-code: 242ms)
 GET / 200 in 245ms (next.js: 10ms, application-code: 234ms)
 GET / 200 in 245ms (next.js: 8ms, application-code: 237ms)
 GET / 200 in 240ms (next.js: 40ms, application-code: 200ms)
 GET / 200 in 245ms (next.js: 9ms, application-code: 236ms)
 GET / 200 in 218ms (next.js: 7ms, application-code: 210ms)
 GET / 200 in 272ms (next.js: 8ms, application-code: 264ms)
 GET / 200 in 276ms (next.js: 10ms, application-code: 266ms)
 GET / 200 in 271ms (next.js: 10ms, application-code: 261ms)
 GET / 200 in 269ms (next.js: 11ms, application-code: 258ms)
 GET / 200 in 271ms (next.js: 55ms, application-code: 217ms)
 GET / 200 in 205ms (next.js: 11ms, application-code: 194ms)
 GET / 200 in 259ms (next.js: 12ms, application-code: 248ms)
 GET / 200 in 264ms (next.js: 9ms, application-code: 255ms)
 GET / 200 in 265ms (next.js: 9ms, application-code: 256ms)
 GET / 200 in 293ms (next.js: 14ms, application-code: 278ms)
 GET / 200 in 328ms (next.js: 50ms, application-code: 278ms)
 GET / 200 in 243ms (next.js: 10ms, application-code: 233ms)
 GET / 200 in 242ms (next.js: 12ms, application-code: 230ms)
 GET / 200 in 336ms (next.js: 12ms, application-code: 324ms)
 GET / 200 in 384ms (next.js: 11ms, application-code: 373ms)
 GET / 200 in 431ms (next.js: 10ms, application-code: 420ms)
 GET / 200 in 465ms (next.js: 11ms, application-code: 454ms)
 GET / 200 in 403ms (next.js: 18ms, application-code: 385ms)
 GET / 200 in 370ms (next.js: 23ms, application-code: 347ms)
 GET / 200 in 320ms (next.js: 20ms, application-code: 300ms)
 GET / 200 in 308ms (next.js: 21ms, application-code: 287ms)
 GET / 200 in 280ms (next.js: 14ms, application-code: 265ms)
 GET / 200 in 279ms (next.js: 15ms, application-code: 264ms)
 GET / 200 in 233ms (next.js: 18ms, application-code: 215ms)
 GET / 200 in 257ms (next.js: 7ms, application-code: 250ms)
 GET / 200 in 286ms (next.js: 10ms, application-code: 277ms)
 GET / 200 in 349ms (next.js: 12ms, application-code: 338ms)
 GET / 200 in 302ms (next.js: 17ms, application-code: 284ms)
 GET / 200 in 232ms (next.js: 20ms, application-code: 211ms)
 GET / 200 in 225ms (next.js: 77ms, application-code: 148ms)
 GET / 200 in 106ms (next.js: 6ms, application-code: 100ms)
 GET / 200 in 311ms (next.js: 81ms, application-code: 231ms)
 GET / 200 in 307ms (next.js: 113ms, application-code: 194ms)
 GET / 200 in 360ms (next.js: 242ms, application-code: 118ms)
 GET / 200 in 343ms (next.js: 190ms, application-code: 152ms)
 GET / 200 in 307ms (next.js: 218ms, application-code: 89ms)
 GET / 200 in 306ms (next.js: 250ms, application-code: 56ms)
 GET / 200 in 217ms (next.js: 9ms, application-code: 208ms)
 GET / 200 in 220ms (next.js: 40ms, application-code: 180ms)
 GET / 200 in 221ms (next.js: 105ms, application-code: 116ms)
 GET / 200 in 224ms (next.js: 74ms, application-code: 150ms)
 GET / 200 in 224ms (next.js: 167ms, application-code: 57ms)
 GET / 200 in 227ms (next.js: 137ms, application-code: 90ms)
 GET / 200 in 220ms (next.js: 7ms, application-code: 213ms)
 GET / 200 in 222ms (next.js: 103ms, application-code: 119ms)
 GET / 200 in 224ms (next.js: 70ms, application-code: 154ms)
 GET / 200 in 227ms (next.js: 39ms, application-code: 188ms)
 GET / 200 in 100ms (next.js: 14ms, application-code: 87ms)
 GET / 200 in 102ms (next.js: 47ms, application-code: 55ms)
 GET / 200 in 257ms (next.js: 8ms, application-code: 249ms)
 GET / 200 in 258ms (next.js: 72ms, application-code: 186ms)
 GET / 200 in 260ms (next.js: 40ms, application-code: 220ms)
 GET / 200 in 260ms (next.js: 108ms, application-code: 152ms)
 GET / 200 in 107ms (next.js: 7ms, application-code: 100ms)
 GET / 200 in 113ms (next.js: 60ms, application-code: 52ms)
 GET / 200 in 226ms (next.js: 7ms, application-code: 219ms)
 GET / 200 in 228ms (next.js: 68ms, application-code: 160ms)
 GET / 200 in 234ms (next.js: 37ms, application-code: 197ms)
 GET / 200 in 236ms (next.js: 109ms, application-code: 128ms)
 GET / 200 in 134ms (next.js: 40ms, application-code: 94ms)
 GET / 200 in 71ms (next.js: 8ms, application-code: 63ms)
 GET / 200 in 252ms (next.js: 7ms, application-code: 244ms)
 GET / 200 in 258ms (next.js: 41ms, application-code: 217ms)
 GET / 200 in 260ms (next.js: 80ms, application-code: 180ms)
 GET / 200 in 153ms (next.js: 7ms, application-code: 146ms)
 GET / 200 in 159ms (next.js: 45ms, application-code: 115ms)
 GET / 200 in 85ms (next.js: 8ms, application-code: 76ms)
 GET / 200 in 260ms (next.js: 15ms, application-code: 246ms)
 GET / 200 in 262ms (next.js: 53ms, application-code: 210ms)
 GET / 200 in 262ms (next.js: 128ms, application-code: 133ms)
 GET / 200 in 265ms (next.js: 90ms, application-code: 175ms)
 GET / 200 in 102ms (next.js: 8ms, application-code: 95ms)
 GET / 200 in 72ms (next.js: 11ms, application-code: 60ms)
 GET / 200 in 285ms (next.js: 54ms, application-code: 231ms)
 GET / 200 in 288ms (next.js: 9ms, application-code: 279ms)
